site,regime_ref,T_amb,HR,LF,P_mesuree,P_ref,delta_P,T_norm,I_ineff_ref,cluster_fcm,u_0,u_1,u_2,cluster_gmm
Site_2,2,37.78,58.66,0.6051,86.47,50.0,0.7293,0.5926,0.6146,2,0.07310567674888248,0.22201069703402201,0.7048836262170955,2
Site_2,1,31.49,45.0,0.8312,54.65,50.0,0.0931,0.3828,0.2096,1,0.4089052855467078,0.5321360842695413,0.058958630183750846,1
Site_2,2,41.91,27.61,0.587,75.41,50.0,0.5081,0.7302,0.5668,2,0.01567263298342472,0.07017257629510242,0.9141547907214728,2
Site_2,2,40.93,59.9,0.4424,84.34,50.0,0.6868,0.6975,0.6647,2,0.037488653001248165,0.10617497925750699,0.8563363677412449,2
Site_2,1,30.09,79.09,0.6619,68.12,50.0,0.3625,0.3362,0.3484,1,0.10708051203200362,0.7285892765054697,0.16433021146252663,1
Site_2,0,25.25,57.44,0.9049,44.75,50.0,-0.105,0.1749,0.0802,0,0.9616385040037718,0.03002910676631279,0.008332389229915249,0
Site_2,1,37.86,61.02,0.6059,62.87,50.0,0.2574,0.5952,0.4029,1,0.060185701784874125,0.668030433258179,0.27178386495694684,1
Site_2,2,50.0,39.16,0.4332,60.0,50.0,0.2,1.0,0.5534,2,0.09486119783812623,0.2632329074419572,0.6419058947199165,2
Site_2,2,42.41,41.84,0.47,75.32,50.0,0.5065,0.7471,0.5954,2,0.0037780711505844243,0.013410564710888891,0.9828113641385265,2
Site_2,2,38.61,44.49,0.4797,72.67,50.0,0.4535,0.6202,0.5252,2,0.015665648834972675,0.06396959135183695,0.9203647598131904,2
Site_2,0,20.57,57.26,0.9656,43.71,50.0,-0.1259,0.0191,0.0136,0,0.8971499006955896,0.07642626976091517,0.026423829543495318,0
Site_2,1,29.78,65.05,0.6813,62.4,50.0,0.248,0.3262,0.2895,1,0.09533517481865898,0.8329351323974655,0.07172969278387557,1
Site_2,0,24.01,35.0,0.877,53.02,50.0,0.0603,0.1336,0.0985,0,0.9419159429207009,0.04708709394470571,0.010996963134593394,0
Site_2,1,31.44,53.44,0.8439,64.47,50.0,0.2893,0.3812,0.2948,1,0.20634771550450576,0.7058304193879429,0.08782186510755137,1
Site_2,0,23.3,58.77,0.75,48.8,50.0,-0.0239,0.1099,0.0885,0,0.8006955734566776,0.1595260148422572,0.03977841170106505,0
Site_2,1,32.62,69.38,0.55,57.19,50.0,0.1438,0.4206,0.3019,1,0.13532098788108002,0.6552826849728,0.20939632714611994,1
Site_2,0,23.47,47.23,1.0,49.24,50.0,-0.0152,0.1157,0.0405,0,0.8918675754514135,0.08247974559886556,0.02565267894972104,0
Site_2,1,30.59,64.69,0.6511,63.46,50.0,0.2691,0.3531,0.3145,1,0.081355240114146,0.824770539588297,0.09387422029755696,1
Site_2,2,44.48,36.66,0.4616,78.35,50.0,0.567,0.816,0.6484,2,0.014368879222841401,0.04549551118160298,0.9401356095955556,2
Site_2,0,24.83,59.57,0.8618,41.6,50.0,-0.168,0.161,0.084,0,0.9139996509342384,0.06641357825407913,0.019586770811682367,0
Site_2,0,27.57,49.28,0.7981,54.5,50.0,0.0899,0.2522,0.1691,0,0.6227413702836628,0.3305634776345016,0.04669515208183565,0
Site_2,0,24.73,52.38,0.9176,53.01,50.0,0.0603,0.1575,0.0987,0,0.9281281240783104,0.05781674408331704,0.014055131838372759,0
Site_2,1,30.57,46.23,0.6807,58.5,50.0,0.1701,0.3525,0.2638,1,0.09698500911517813,0.8480013036265767,0.05501368725824524,1
Site_2,0,23.59,50.23,0.8191,55.21,50.0,0.1041,0.1198,0.125,0,0.8104130410279892,0.1560656571475174,0.0335213018244934,0
Site_2,2,39.18,52.64,0.5842,71.24,50.0,0.4248,0.6394,0.4981,2,0.02997885574420982,0.18123253178655216,0.788788612469238,2
Site_2,1,37.0,45.0,0.85,54.08,50.0,0.0817,0.5668,0.2651,1,0.257414823973174,0.6470090125411737,0.09557616348565229,1
Site_2,0,20.66,43.96,0.9322,48.55,50.0,-0.029,0.0219,0.0212,0,0.937685164317444,0.047428295170925276,0.01488654051163071,0
Site_2,0,20.61,45.24,0.7786,48.34,50.0,-0.0332,0.0205,0.0515,0,0.8558708583494656,0.1115335634789788,0.03259557817155552,0
Site_2,1,36.51,45.14,0.6777,60.59,50.0,0.2119,0.5502,0.3524,1,0.02367038021241155,0.936103886215019,0.04022573357256941,1
Site_2,1,32.68,60.31,0.6309,62.65,50.0,0.253,0.4226,0.3356,1,0.056249446971453114,0.8497745292042054,0.0939760238243415,1
Site_2,1,31.79,66.84,0.5647,60.56,50.0,0.2111,0.3929,0.3196,1,0.11426536398472083,0.6836299577046815,0.2021046783105977,1
Site_2,2,45.09,43.84,0.4339,73.82,50.0,0.4764,0.8364,0.6203,2,0.01760766320979125,0.0565083348130688,0.9258840019771398,2
Site_2,0,16.63,43.68,0.8316,45.7,50.0,-0.0859,0.0,0.0337,0,0.9106989633760109,0.06789925334873839,0.021401783275250642,0
Site_2,0,17.72,53.34,0.9321,49.74,50.0,-0.0051,0.0,0.0136,0,0.9206679171536989,0.06019223595453792,0.019139846891763186,0
Site_2,2,43.21,60.39,0.412,74.01,50.0,0.4803,0.7738,0.6046,2,0.018218467096169647,0.05802173108579387,0.9237598018180365,2
Site_2,1,32.28,64.95,0.8057,56.93,50.0,0.1386,0.4095,0.2445,1,0.2075716091577762,0.739598582829607,0.0528298080126168,1
Site_2,1,26.77,57.33,0.7274,64.43,50.0,0.2885,0.2257,0.2634,1,0.23079942182333385,0.6614157223430795,0.10778485583358663,1
Site_2,1,38.09,76.61,0.6049,61.04,50.0,0.2209,0.6031,0.3895,1,0.0658562670221519,0.6925249671618068,0.24161876581604128,1
Site_2,1,31.5,62.31,0.679,62.49,50.0,0.2497,0.3834,0.3108,1,0.04626833353241016,0.9081374467757092,0.045594219691880634,1
Site_2,2,47.8,50.48,0.4019,67.84,50.0,0.3569,0.9267,0.6046,2,0.050995460587661634,0.15024326581108222,0.7987612736012561,2
Site_2,1,28.01,59.13,0.6711,64.54,50.0,0.2907,0.267,0.2901,1,0.1540727355954604,0.7244105435670586,0.12151672083748093,1
Site_2,0,16.65,61.3,0.9031,42.64,50.0,-0.1473,0.0,0.0194,0,0.9063440443901276,0.06982229531548022,0.023833660294392284,0
Site_2,0,23.01,55.34,0.8648,54.43,50.0,0.0886,0.1005,0.1021,0,0.8964066928196439,0.08353443675034211,0.020058870430014093,0
Site_2,0,15.0,45.91,0.8629,52.28,50.0,0.0457,0.0,0.048,0,0.9010529122381377,0.07652950396738896,0.022417583794473332,0
Site_2,0,25.98,57.52,0.8357,43.88,50.0,-0.1224,0.1992,0.1026,0,0.9173979167355413,0.06555809064851988,0.017043992615938815,0
Site_2,1,29.25,64.66,0.6758,54.55,50.0,0.0911,0.3083,0.2137,1,0.24470584770853016,0.6727712339452278,0.08252291834624215,1
Site_2,0,22.33,59.05,0.7546,48.34,50.0,-0.0332,0.0778,0.0763,0,0.8198265754417412,0.1421616235681229,0.03801180099013598,0
Site_2,1,43.0,77.44,0.6946,58.25,50.0,0.1649,0.7667,0.4036,1,0.10662718836924188,0.643804583022651,0.24956822860810712,1
Site_2,1,38.2,67.42,0.5964,63.46,50.0,0.2692,0.6065,0.4141,1,0.06136490506262958,0.6001326134123511,0.3385024815250192,1
Site_2,2,40.09,25.0,0.6965,78.26,50.0,0.5651,0.6697,0.5494,2,0.07393257513808837,0.322663625712363,0.6034037991495487,2
Site_2,2,39.65,34.61,0.6461,72.84,50.0,0.4568,0.6551,0.5056,2,0.04959555685359156,0.3092594153114514,0.6411450278349571,2
Site_2,2,38.0,48.36,0.5542,86.01,50.0,0.7203,0.6001,0.6233,2,0.05864345162976847,0.17666869428978232,0.7646878540804491,2
Site_2,2,47.03,45.78,0.4603,73.85,50.0,0.4771,0.901,0.638,2,0.022850014547701292,0.07283315485443005,0.9043168305978686,2
Site_2,2,41.11,40.81,0.4539,70.71,50.0,0.4141,0.7035,0.5418,2,0.013958124559267746,0.05313752056971659,0.9329043548710158,2
Site_2,1,40.55,53.18,0.7268,64.88,50.0,0.2977,0.6849,0.4283,1,0.07180388098465648,0.719371377959356,0.20882474105598758,1
Site_2,0,22.78,45.79,0.8951,39.12,50.0,-0.2176,0.0926,0.0534,0,0.8823410172976002,0.08799322807802439,0.029665754624375446,0
Site_2,2,39.33,56.55,0.4701,62.46,50.0,0.2493,0.6443,0.4436,2,0.0692397209453448,0.29849456128181034,0.6322657177728449,2
Site_2,1,26.0,62.37,0.6062,55.34,50.0,0.1068,0.2,0.1968,1,0.3142300457726711,0.5469566375964949,0.13881331663083396,1
Site_2,2,39.65,57.11,0.3372,72.29,50.0,0.4458,0.6551,0.5625,2,0.05096769520398675,0.1450060258668432,0.80402627892917,2
Site_2,2,36.62,51.99,0.6258,83.56,50.0,0.6712,0.5539,0.5707,2,0.07547548423358655,0.25585482454897607,0.6686696912174375,2
Site_2,0,24.03,47.59,0.817,48.39,50.0,-0.0322,0.1345,0.0837,0,0.9492046943855964,0.040918416131559276,0.009876889482844273,0
Site_2,2,43.67,44.55,0.6229,74.08,50.0,0.4815,0.789,0.5683,2,0.0322304587489236,0.14662379572758893,0.8211457455234875,2
Site_2,2,44.62,47.24,0.4392,72.73,50.0,0.4545,0.8206,0.6039,2,0.01585295772147312,0.052622792712598204,0.9315242495659287,2
Site_2,0,18.0,55.9,0.8204,46.3,50.0,-0.0739,0.0,0.0359,0,0.9031316760866102,0.07386437099896447,0.023003952914425495,0
Site_2,0,26.03,47.09,0.8307,45.46,50.0,-0.0908,0.2011,0.1043,0,0.9299390208959663,0.056327075957645266,0.013733903146388499,0
Site_2,1,32.68,46.08,0.7673,61.41,50.0,0.2282,0.4227,0.2972,1,0.046479022230274954,0.9272488187090016,0.026272159060723426,1
Site_2,2,42.04,36.78,0.3327,80.73,50.0,0.6145,0.7346,0.6671,2,0.049560390354320395,0.12863080235345337,0.8218088072922263,2
Site_2,0,24.78,38.62,0.9174,51.88,50.0,0.0376,0.1593,0.0892,0,0.9511927736029088,0.0391617071579268,0.009645519239164426,0
Site_2,1,35.83,46.28,0.7275,56.47,50.0,0.1293,0.5276,0.2973,1,0.05308350404674019,0.9081441407987653,0.038772355154494516,1
Site_2,2,39.87,55.6,0.4527,69.32,50.0,0.3864,0.6622,0.5151,2,0.023982364474395845,0.09454526486679832,0.8814723706588058,2
Site_2,2,39.37,48.81,0.5645,83.92,50.0,0.6783,0.6456,0.6183,2,0.04392795791339276,0.14341680688669645,0.8126552351999108,2
Site_2,1,38.35,69.66,0.7003,71.68,50.0,0.4336,0.6117,0.4691,1,0.07171298455165635,0.5523914734873098,0.37589554196103386,1
Site_2,0,24.84,58.71,1.0,44.59,50.0,-0.1082,0.1614,0.0565,0,0.8822329508781864,0.08917090162737999,0.02859614749443366,0
Site_2,1,35.25,56.16,0.6913,69.7,50.0,0.3941,0.5082,0.4169,1,0.06445781510709249,0.7318274420616203,0.20371474283128713,1
Site_2,1,36.96,50.27,0.6989,66.78,50.0,0.3356,0.5653,0.4091,1,0.04600137323658082,0.8193525511362233,0.13464607562719597,1
Site_2,1,33.99,70.78,0.6993,60.84,50.0,0.2168,0.4663,0.3209,1,0.0033170850477929783,0.9932299799605866,0.0034529349916204715,1
Site_2,0,21.91,49.61,0.9616,42.91,50.0,-0.1419,0.0635,0.0299,0,0.9055259844654394,0.07067748983285521,0.02379652570170541,0
Site_2,0,27.73,46.77,0.9182,54.99,50.0,0.0999,0.2577,0.1515,0,0.780919632203551,0.18191759663202356,0.03716277116442555,0
Site_2,0,17.88,35.0,0.9014,47.05,50.0,-0.059,0.0,0.0197,0,0.9369558089933241,0.047792387704463084,0.015251803302212973,0
Site_2,0,21.29,45.9,0.9014,49.79,50.0,-0.0042,0.0428,0.0347,0,0.9591226878129931,0.0316459076095287,0.009231404577478092,0
Site_2,0,21.85,60.46,0.7652,58.0,50.0,0.16,0.0616,0.1405,0,0.6304906347950383,0.29687111970003716,0.07263824550492454,1
Site_2,1,31.02,73.27,0.8187,63.84,50.0,0.2768,0.3672,0.2894,1,0.17551112841595978,0.7498304056574554,0.07465846592658477,1
Site_2,0,21.15,55.1,0.9278,49.16,50.0,-0.0169,0.0384,0.0279,0,0.9473784578120088,0.04034466019285208,0.012276881995139256,0
Site_2,1,38.09,68.44,0.8373,57.49,50.0,0.1497,0.6029,0.3109,1,0.1682223401253432,0.732370139652496,0.09940752022216084,1
Site_2,2,36.0,39.95,0.5159,80.8,50.0,0.6159,0.5333,0.5607,2,0.04663812151858667,0.15793048198335882,0.7954313964980546,2
Site_2,1,33.49,47.86,0.6457,65.99,50.0,0.3197,0.4495,0.3721,1,0.052997233658568774,0.8190629275598269,0.12793983878160445,1
Site_2,1,34.14,62.3,0.8159,50.0,50.0,0.0,0.4712,0.2017,1,0.39555853640922456,0.5271735164312538,0.07726794715952175,1
Site_2,0,19.4,58.04,0.9032,54.14,50.0,0.0828,0.0,0.0566,0,0.8753392358824044,0.09586675782617587,0.02879400629141983,0
Site_2,1,36.91,61.22,0.817,68.14,50.0,0.3629,0.5638,0.3972,1,0.11103821974477912,0.7392133901914265,0.14974839006379442,1
Site_2,0,24.93,59.01,0.8777,47.43,50.0,-0.0513,0.1642,0.082,0,0.9944605940248148,0.004424331023261086,0.0011150749519241924,0
Site_2,0,23.78,61.39,0.8325,56.74,50.0,0.1348,0.1259,0.1382,0,0.769311799309389,0.19025925209171998,0.04042894859889103,0
Site_2,1,41.23,55.34,0.5893,57.86,50.0,0.1571,0.7077,0.4005,1,0.09470960054915166,0.5613473232566707,0.3439430761941776,1
Site_2,0,23.98,55.97,0.8293,46.97,50.0,-0.0606,0.1326,0.0806,0,0.964602693813013,0.028218225508030093,0.007179080678957043,0
Site_2,0,30.39,65.6,0.9458,42.84,50.0,-0.1432,0.3465,0.1321,0,0.783775633882742,0.1684070845336925,0.04781728158356549,0
Site_2,0,24.74,59.35,0.9766,48.86,50.0,-0.0229,0.1581,0.06,0,0.9178924005323273,0.06366895923911296,0.01843864022855965,0
Site_2,2,39.4,40.22,0.4066,74.99,50.0,0.4998,0.6465,0.5699,2,0.025437166346470853,0.0817403402862565,0.8928224933672728,2
Site_2,0,24.83,57.73,1.0,42.44,50.0,-0.1511,0.1608,0.0563,0,0.8667440916548862,0.0999972309926671,0.03325867735244668,0
Site_2,2,36.34,48.14,0.5743,71.89,50.0,0.4377,0.5447,0.4728,2,0.04766527100586574,0.2838217881495529,0.6685129408445813,2
Site_2,2,45.93,58.68,0.5867,72.57,50.0,0.4513,0.8643,0.5883,2,0.028356414457428192,0.1149707988312718,0.8566727867113,2
Site_2,2,36.67,39.85,0.4691,67.25,50.0,0.345,0.5556,0.4559,2,0.05509743069307916,0.24032998529032823,0.7045725840165926,2
Site_2,0,23.58,44.48,0.783,46.46,50.0,-0.0709,0.1194,0.0852,0,0.8851817028056967,0.09110524962465955,0.023713047569643857,0
Site_2,2,44.12,49.56,0.5506,80.68,50.0,0.6135,0.8041,0.6474,2,0.021863808559177914,0.07359492380509201,0.9045412676357301,2
Site_2,2,44.4,49.64,0.4985,68.07,50.0,0.3615,0.8134,0.5476,2,0.023797072725178257,0.09503484432870657,0.8811680829461151,2
Site_2,1,38.9,62.01,0.7085,53.16,50.0,0.0632,0.6299,0.3072,1,0.1293025527755752,0.749906250548483,0.12079119667594183,1
Site_2,1,33.11,57.09,0.7598,69.99,50.0,0.3998,0.4371,0.3809,1,0.09862751426828008,0.7603750806646573,0.14099740506706265,1
Site_2,1,26.0,58.8,0.6232,55.96,50.0,0.1192,0.2,0.199,1,0.3148428876765146,0.5569127975980007,0.12824431472548473,1
Site_2,1,41.07,53.05,0.7714,56.32,50.0,0.1263,0.7024,0.3484,1,0.1332095459687875,0.7223677465913515,0.14442270743986094,1
Site_2,0,25.27,61.56,0.8517,49.24,50.0,-0.0153,0.1758,0.0912,0,0.9796515990704896,0.016584240715271457,0.0037641602142388544,0
Site_2,1,34.75,65.58,0.6502,59.47,50.0,0.1894,0.4918,0.3273,1,0.03572030729424976,0.9132754883876267,0.05100420431812351,1
Site_2,1,40.48,56.92,0.7124,64.52,50.0,0.2903,0.6825,0.427,1,0.06766456746604774,0.7201239962968224,0.21221143623712985,1
Site_2,2,41.83,44.84,0.537,72.39,50.0,0.4478,0.7275,0.5488,2,0.004282214398625898,0.019341909435985665,0.9763758761653885,2
Site_2,1,33.1,53.54,0.85,67.51,50.0,0.3503,0.4367,0.3405,1,0.17388741046448009,0.7065932215181793,0.11951936801734067,1
Site_2,1,35.5,50.9,0.6493,66.78,50.0,0.3357,0.5167,0.4021,1,0.049897235051520494,0.7717948676904769,0.17830789725800258,1
Site_2,2,41.87,41.41,0.5496,80.09,50.0,0.6018,0.7289,0.616,2,0.017181677836468828,0.061567603644201815,0.9212507185193293,2
Site_2,0,17.75,57.94,0.7653,41.67,50.0,-0.1666,0.0,0.0469,0,0.8085763924867763,0.1424684480231916,0.04895515949003204,0
Site_2,1,34.3,60.89,0.85,62.73,50.0,0.2546,0.4767,0.3114,1,0.16108132943688078,0.7562079303225338,0.08271074024058553,1
Site_2,1,32.89,57.34,0.6124,68.68,50.0,0.3736,0.4297,0.396,1,0.07913203911446531,0.6398831977394919,0.28098476314604276,1
Site_2,1,34.25,53.17,0.6199,60.03,50.0,0.2007,0.4749,0.3325,1,0.057337609809324466,0.8436639006553156,0.09899848953535993,1
Site_2,1,34.79,57.97,0.8424,66.6,50.0,0.332,0.4931,0.3535,1,0.14073256703567555,0.7456665521107504,0.11360088085357399,1
Site_2,2,38.05,37.25,0.6389,66.08,50.0,0.3216,0.6018,0.4276,1,0.05349335192712262,0.6556756062043728,0.2908310418685046,1
Site_2,1,37.08,70.73,0.6762,63.52,50.0,0.2704,0.5694,0.3858,1,0.0324500348633826,0.8845848466577019,0.08296511847891555,1
Site_2,2,38.24,57.5,0.5863,74.85,50.0,0.497,0.6079,0.5192,2,0.031102401179753204,0.1584943879144093,0.8104032109058374,2
Site_2,1,40.16,58.45,0.7804,64.44,50.0,0.2887,0.672,0.4091,1,0.09011896093272705,0.7468552860070935,0.16302575306017938,1
Site_2,0,16.78,44.82,0.8632,51.27,50.0,0.0253,0.0,0.0388,0,0.9150825819077305,0.06554368525609794,0.019373732836171574,0
Site_2,2,38.8,27.82,0.4114,83.16,50.0,0.6632,0.6267,0.6355,2,0.0441498682278388,0.12305041876285328,0.832799713009308,2
Site_2,0,19.78,49.78,0.7787,52.12,50.0,0.0424,0.0,0.0633,0,0.8075297826703327,0.14951078411408966,0.04295943321557758,0
Site_2,0,18.31,51.14,0.9836,49.22,50.0,-0.0156,0.0,0.0033,0,0.8848310403662168,0.08610400821571115,0.02906495141807207,0
Site_2,2,39.52,47.72,0.4594,81.89,50.0,0.6377,0.6508,0.6228,2,0.02882002801673207,0.08847223501230199,0.882707736970966,2
Site_2,1,34.89,58.1,0.7108,59.26,50.0,0.1852,0.4964,0.3149,1,0.00837663186863964,0.9838063143194876,0.007817053811872633,1
Site_2,1,29.71,61.12,0.7293,63.55,50.0,0.271,0.3236,0.2893,1,0.10816425821377493,0.8269319806557712,0.06490376113045389,1
Site_2,0,26.28,42.45,0.9244,48.27,50.0,-0.0346,0.2095,0.0885,0,0.9550005095255218,0.03591748944658098,0.009082001027897253,0
Site_2,1,36.46,61.59,0.85,60.92,50.0,0.2184,0.5485,0.3202,1,0.15357490588177602,0.7561265784382152,0.09029851568000882,1
Site_2,0,25.35,49.82,0.882,45.25,50.0,-0.0949,0.1784,0.086,0,0.971045032725916,0.0228857761551059,0.006069191118977989,0
Site_2,1,33.77,45.0,0.6695,62.91,50.0,0.2582,0.4591,0.343,1,0.021791289258418636,0.9444473492553072,0.033761361486274254,1
Site_2,1,35.64,72.37,0.7293,68.7,50.0,0.3739,0.5213,0.4048,1,0.061484530480736425,0.7999576749354844,0.13855779458377912,1
Site_2,2,37.56,41.35,0.4288,81.07,50.0,0.6214,0.5852,0.5987,2,0.04035881716626124,0.1197494022617725,0.8398917805719662,2
Site_2,1,42.14,56.59,0.6854,56.23,50.0,0.1245,0.7381,0.3773,1,0.1129462459523998,0.6705276185872316,0.21652613546036856,1
Site_2,1,33.28,72.63,0.8314,55.78,50.0,0.1155,0.4428,0.2407,1,0.26894913733098924,0.6673128927165073,0.06373796995250346,1
Site_2,0,27.19,47.29,0.9196,47.84,50.0,-0.0432,0.2397,0.1,0,0.9343522147307667,0.05268822719895808,0.012959558070275214,0
Site_2,2,43.79,51.64,0.5342,83.82,50.0,0.6764,0.7931,0.6751,2,0.0326444841458694,0.1001680209459552,0.8671874949081755,2
Site_2,2,46.82,47.42,0.7052,72.86,50.0,0.4572,0.8939,0.5776,2,0.0797833809345153,0.31397720981464255,0.6062394092508422,2
Site_2,2,37.12,43.82,0.4695,81.03,50.0,0.6205,0.5708,0.5851,2,0.03806599500685502,0.12035065059141327,0.8415833544017318,2
Site_2,1,34.03,63.23,0.8466,52.49,50.0,0.0498,0.4675,0.2167,1,0.3820402299011468,0.5440105488521619,0.07394922124669132,1
Site_2,2,38.14,50.64,0.5669,74.91,50.0,0.4982,0.6047,0.5225,2,0.02549497455235243,0.12370193830595226,0.8508030871416953,2
Site_2,0,29.42,59.56,0.8088,51.38,50.0,0.0275,0.3141,0.1605,0,0.6454339201871326,0.30941921506504866,0.04514686474781869,0
Site_2,1,38.33,45.0,0.805,59.71,50.0,0.1942,0.6109,0.3402,1,0.1034517434734294,0.8077276201116409,0.08882063641492978,1
Site_2,2,40.69,58.1,0.3643,75.0,50.0,0.5,0.6898,0.5935,2,0.035258509113585586,0.10337877873234201,0.8613627121540725,2
Site_2,1,32.69,56.12,0.7974,62.93,50.0,0.2586,0.4231,0.305,1,0.09063877291952369,0.8594311343289374,0.04993009275153898,1
Site_2,1,31.97,59.07,0.7355,68.38,50.0,0.3676,0.3991,0.358,1,0.08554851114415271,0.8065461033776861,0.10790538547816127,1
Site_2,0,21.66,56.43,0.8213,43.72,50.0,-0.1255,0.0553,0.0551,0,0.9116023976204083,0.06768824433318976,0.020709358046401824,0
Site_2,2,42.28,44.17,0.6514,66.76,50.0,0.3353,0.7428,0.4806,2,0.06206306726074624,0.43342693988351905,0.5045099928557346,2
Site_2,2,39.01,52.19,0.6055,68.0,50.0,0.3599,0.6335,0.4626,2,0.04862400558025167,0.3897660792206849,0.5616099151990636,2
Site_2,1,35.53,66.67,0.6668,57.96,50.0,0.1593,0.5177,0.3195,1,0.03856006126533281,0.914505505707966,0.046934433026701104,1
Site_2,1,33.43,53.89,0.7223,59.55,50.0,0.191,0.4478,0.2982,1,0.010770665480601082,0.9815576857319893,0.0076716487874097,1
Site_2,1,38.47,68.05,0.6787,56.96,50.0,0.1392,0.6158,0.3425,1,0.07021998807753589,0.8252963994858696,0.10448361243659446,1
Site_2,1,34.09,67.32,0.6601,61.52,50.0,0.2304,0.4698,0.3361,1,0.023572685458604147,0.9410006643067657,0.03542665023463023,1
Site_2,0,23.73,47.47,0.8391,47.5,50.0,-0.05,0.1243,0.0757,0,0.9775464678214428,0.017883710157817975,0.004569822020739074,0
Site_2,1,39.17,53.3,0.8255,69.41,50.0,0.3881,0.6389,0.4332,1,0.12436859346298962,0.6580730494904506,0.21755835704655968,1
Site_2,0,32.68,51.84,0.8528,54.65,50.0,0.0931,0.4227,0.2193,1,0.39053869545390857,0.5432350027709406,0.06622630177515074,1
Site_2,0,17.83,54.59,0.8809,43.28,50.0,-0.1343,0.0,0.0238,0,0.9132078231940677,0.06506200026747234,0.021730176538459905,0
Site_2,1,32.75,60.05,0.7384,54.95,50.0,0.099,0.425,0.2456,1,0.13027279736897263,0.822642778394887,0.047084424236140426,1
Site_2,2,45.41,49.75,0.72,72.09,50.0,0.4418,0.8471,0.5513,2,0.08381337959458858,0.36384711433191974,0.5523395060734917,2
Site_2,1,35.17,56.09,0.7259,54.73,50.0,0.0946,0.5058,0.2745,1,0.09030964057486357,0.8578878760388562,0.051802483386280296,1
Site_2,0,23.96,48.31,0.8785,48.17,50.0,-0.0367,0.1321,0.0705,0,0.9995940946959153,0.00032252570555139687,8.337959853339025e-05,0
Site_2,1,35.66,70.57,0.5995,68.5,50.0,0.3701,0.5221,0.4294,1,0.06127082861186779,0.5275375196799086,0.4111916517082236,1
Site_2,2,39.27,25.65,0.4824,83.46,50.0,0.6691,0.6423,0.6294,2,0.035086293252606475,0.10671520078207851,0.8581985059653151,2
Site_2,0,15.0,35.0,0.757,44.93,50.0,-0.1013,0.0,0.0486,0,0.8144268012559307,0.140193289240998,0.045379909503071254,0
Site_2,1,29.03,79.0,0.6493,60.33,50.0,0.2067,0.301,0.2685,1,0.1400043250346511,0.7627205515890348,0.09727512337631407,1
Site_2,2,45.9,36.46,0.5995,77.95,50.0,0.559,0.8633,0.6338,2,0.03244291017459736,0.11612739341705387,0.8514296964083486,2
Site_2,1,38.5,69.77,0.6478,60.0,50.0,0.2,0.6167,0.3763,1,0.05736672499904489,0.7972559904995751,0.14537728450138004,1
Site_2,0,25.16,58.82,0.8915,45.99,50.0,-0.0803,0.1721,0.082,0,0.9803261863657412,0.015557330032973155,0.0041164836012857016,0
Site_2,1,27.92,53.96,0.7773,63.3,50.0,0.2661,0.2641,0.2567,1,0.24667332387876076,0.6697591496993635,0.08356752642187586,1
Site_2,2,38.54,50.92,0.5661,71.58,50.0,0.4315,0.6181,0.4973,2,0.027378259430653463,0.15593169734687587,0.8166900432224706,2
Site_2,1,34.41,64.68,0.6661,68.35,50.0,0.367,0.4804,0.4001,1,0.05828402858388322,0.765324539406159,0.17639143200995783,1
Site_2,0,23.03,37.75,0.8087,43.06,50.0,-0.1389,0.1009,0.0736,0,0.898335447948889,0.07852017511735326,0.023144376933757888,0
Site_2,1,34.72,58.94,0.7856,63.53,50.0,0.2705,0.4907,0.3363,1,0.0531504662610335,0.9022724709685737,0.0445770627703928,1
Site_2,2,45.51,37.63,0.7117,72.15,50.0,0.4431,0.8505,0.5547,2,0.08014044625438055,0.3476171667463612,0.5722423869992583,2
Site_2,1,26.0,62.85,0.8223,62.35,50.0,0.2469,0.2,0.2167,1,0.44594779620008534,0.4709811837396275,0.08307102006028715,1
Site_2,1,32.51,65.24,0.7126,62.85,50.0,0.2569,0.4169,0.319,1,0.020254774171129964,0.9608346500204695,0.018910575808400543,1
Site_2,1,29.8,60.41,0.6552,58.93,50.0,0.1787,0.3265,0.2636,1,0.12604416824096892,0.7928935420796975,0.08106228967933359,1
